created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-06-02T13:23:07-04:00,23.0346,34.4015,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:23:09-04:00,,,,-43,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:24:08-04:00,23.0346,34.4396,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:24:10-04:00,,,,-43,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:25:07-04:00,23.048,34.4152,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:25:09-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:26:08-04:00,23.048,34.4671,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:26:10-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:27:09-04:00,23.0774,34.5083,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:27:11-04:00,,,,-43,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:28:08-04:00,23.048,34.7051,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:28:11-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:29:09-04:00,23.0613,34.7082,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:29:11-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:30:10-04:00,23.048,34.7189,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:30:12-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:31:10-04:00,23.0346,34.8241,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:31:11-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:32:09-04:00,23.048,34.8363,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:32:11-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:33:10-04:00,23.0346,34.8501,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:33:12-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:34:10-04:00,23.0613,34.7723,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:34:12-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:35:09-04:00,23.0774,34.522,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:35:11-04:00,,,,-62,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:36:10-04:00,23.048,34.6136,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:36:12-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:37:11-04:00,23.0346,34.5724,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:37:13-04:00,,,,-63,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:38:10-04:00,23.048,34.6532,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:38:12-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:39:11-04:00,23.0613,34.5861,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:39:13-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:40:12-04:00,23.0346,34.5724,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:40:14-04:00,,,,-62,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:41:12-04:00,23.0346,34.5449,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:41:14-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:42:11-04:00,23.0213,34.5312,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:42:13-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:43:12-04:00,23.0213,34.6227,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:43:18-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:44:13-04:00,23.0346,34.4533,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:44:15-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:45:12-04:00,23.0053,34.3847,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:45:14-04:00,,,,-76,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:46:13-04:00,23.0053,34.3984,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:46:16-04:00,,,,-77,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:47:14-04:00,22.9786,34.6456,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:47:16-04:00,,,,-63,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:48:13-04:00,23.0053,34.5571,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:48:15-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:49:14-04:00,23.0053,34.5022,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:49:16-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:50:15-04:00,22.9786,34.4213,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:50:17-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:51:15-04:00,23.0346,34.4656,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:51:16-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:52:15-04:00,23.0346,34.4015,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:52:17-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:53:16-04:00,23.0346,34.3069,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:53:18-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:54:16-04:00,23.0213,34.3603,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:54:18-04:00,,,,-78,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:55:16-04:00,23.048,34.3618,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:55:18-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:56:17-04:00,23.0213,34.5037,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:56:19-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:57:17-04:00,23.0053,34.3435,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:57:19-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:58:16-04:00,22.9919,34.2641,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:58:18-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:59:17-04:00,22.9786,34.3282,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T13:59:19-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:00:18-04:00,22.9652,34.4472,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:00:20-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:01:17-04:00,22.9492,34.4472,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:01:19-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:02:18-04:00,22.9652,34.5769,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:02:23-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:03:19-04:00,22.9786,34.4488,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:03:22-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:04:19-04:00,22.9786,34.3801,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:04:20-04:00,,,,-77,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:05:18-04:00,22.9919,34.4762,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:05:21-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:06:19-04:00,22.9919,34.4213,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:06:21-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:07:19-04:00,22.9919,34.5541,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:07:21-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:08:18-04:00,22.9786,34.4747,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:08:20-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:09:19-04:00,22.9492,34.6441,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:09:21-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:10:20-04:00,22.9652,34.6044,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:10:22-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:11:19-04:00,23.048,34.6258,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:11:21-04:00,,,,-62,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:12:20-04:00,23.0613,34.6807,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:12:22-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:13:21-04:00,23.1041,34.6304,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:13:23-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:14:20-04:00,23.1334,34.5129,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:14:22-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:15:21-04:00,23.1601,34.4121,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:15:23-04:00,,,,-38,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:16:22-04:00,23.1735,34.4793,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:16:24-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:17:21-04:00,23.2029,34.3755,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:17:23-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:18:22-04:00,23.1895,34.3893,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:18:25-04:00,,,,-40,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:19:23-04:00,23.2029,34.229,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:19:25-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:20:23-04:00,23.2029,34.3374,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:20:24-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:21:23-04:00,23.1895,34.3465,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:21:25-04:00,,,,-63,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:22:24-04:00,23.1895,34.3893,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:22:26-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:23:24-04:00,23.1601,34.3053,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:23:26-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:24:23-04:00,23.1174,34.4076,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:24:25-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:25:24-04:00,23.1334,34.3847,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:25:26-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:26:25-04:00,23.1468,34.3435,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:26:27-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:27:24-04:00,23.1735,34.3984,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:27:26-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:28:25-04:00,23.1601,34.4121,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:28:27-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:29:26-04:00,23.1735,34.4121,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:29:28-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:30:26-04:00,23.1735,34.374,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:30:27-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:31:25-04:00,23.1468,34.3709,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:31:29-04:00,,,,-83,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:32:26-04:00,23.1735,34.3877,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:32:28-04:00,,,,-71,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:33:26-04:00,23.1468,34.4106,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:33:28-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:34:25-04:00,23.1601,34.4259,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:34:27-04:00,,,,-83,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:35:26-04:00,23.1601,34.4121,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:35:28-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:36:27-04:00,23.1468,34.3969,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:36:29-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:37:27-04:00,23.1174,34.4076,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:37:30-04:00,,,,-84,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:38:27-04:00,23.1468,34.4106,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:38:29-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:39:28-04:00,23.1334,34.4106,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:39:30-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:40:28-04:00,23.1468,34.3572,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:40:30-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:41:27-04:00,23.1041,34.3923,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:41:29-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:42:28-04:00,23.1174,34.342,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:42:30-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:43:29-04:00,23.1174,34.461,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:43:31-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:44:29-04:00,23.1468,34.3572,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:44:30-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:45:29-04:00,23.1468,34.2245,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:45:31-04:00,,,,-74,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:46:30-04:00,23.1468,34.2641,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:46:32-04:00,,,,-77,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:47:30-04:00,23.1735,34.1466,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:47:38-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:48:29-04:00,23.1735,34.2153,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:48:32-04:00,,,,-78,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:49:30-04:00,23.2296,33.9956,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:49:32-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:50:31-04:00,23.2456,33.9956,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:50:34-04:00,,,,-74,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:51:31-04:00,23.2723,33.9208,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:51:32-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:52:31-04:00,23.2857,33.8567,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:52:33-04:00,,,,-84,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:53:32-04:00,23.299,33.8293,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:53:34-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:54:32-04:00,23.315,33.8308,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:54:34-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:55:32-04:00,23.299,33.7758,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:55:34-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:56:33-04:00,23.3417,33.8994,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:56:36-04:00,,,,-86,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:57:33-04:00,23.3738,33.7804,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:57:34-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:58:32-04:00,23.3871,33.6919,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:58:34-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:59:33-04:00,23.3551,33.7697,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T14:59:36-04:00,,,,-76,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:00:34-04:00,23.3417,33.7667,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:00:37-04:00,,,,-78,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:01:34-04:00,23.3738,33.6645,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:01:35-04:00,,,,-69,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:02:34-04:00,23.3871,33.7438,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:02:36-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:03:35-04:00,23.3871,33.6522,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:03:40-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:04:35-04:00,23.3284,33.698,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:04:43-04:00,,,,-70,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:05:34-04:00,23.2857,33.7621,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:05:37-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:06:35-04:00,23.2456,33.7713,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:06:40-04:00,,,,-88,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:07:35-04:00,23.2589,33.8247,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:07:37-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:08:34-04:00,23.2589,33.9178,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:08:36-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:09:35-04:00,23.299,33.8567,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:09:37-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:10:36-04:00,23.315,33.8582,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:10:38-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:11:36-04:00,23.3417,33.8079,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:11:37-04:00,,,,-66,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:12:36-04:00,23.3551,33.8613,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:12:38-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:13:37-04:00,23.3871,33.8247,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:13:39-04:00,,,,-68,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:14:37-04:00,23.4298,33.7881,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:14:42-04:00,,,,-78,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:15:36-04:00,23.4432,33.6049,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:15:38-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:16:37-04:00,23.4432,33.5103,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:16:39-04:00,,,,-59,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:17:37-04:00,23.4859,33.5424,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:17:43-04:00,,,,-67,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T15:18:36-04:00,23.526,33.3303,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
